CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,LOCALITY,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUST_ID,ORDER_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE,AGE,ORDER_VALUE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,ORDER_TYPE,GENERATION,Campi Sal,Campi Paisa,Campi Light,Olivetto suave,Olivetto intenso,Olivetto oliva,Gourmet aguacate,Gourmet coco,Gourmet oliva,Gourmet familia
Trisha Trujillo     ,Mrs.,4658 Simons Hollow Road,Kenosha,WI,US,53140,0,,Trisha.M.Trujillo@trashymail.com,617-501-9950,JCB,,NE307 ,IT,DGHJMR93B25C594Q,3528275906125401,,11567,2456,2016-08-19 00:00:00.000,2016-08-19 01:34:16.564,17.230.000,SE403 ,2016-08-29 00:00:00.000,09/09/2016,64,46.73,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Trisha Trujillo     ,Mrs.,4658 Simons Hollow Road,Kenosha,WI,US,53140,0,,Trisha.M.Trujillo@trashymail.com,617-501-9950,JCB,,NE307 ,IT,DGHJMR93B25C594Q,3528629908797528,,11567,5601,2016-09-16 00:00:00.000,2016-09-16 09:11:26.258,29.790.000,NE370 ,2016-09-30 00:00:00.000,09/10/2016,64,9.47,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Tommy Ayala         ,Mr.,2531 Norma Avenue,Keokuk,IA,US,52632,0,,Tommy.M.Ayala@mailinator.com,301-983-0041,VISA,,NW181 ,ES,X4704567D,4419489658819851,,11571,579,2016-05-13 00:00:00.000,2016-05-13 16:58:44.886,22.950.000,NW313 ,2016-05-28 00:00:00.000,30/05/2016,21,12.52,Abandoned,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Tommy Ayala         ,Mr.,2531 Norma Avenue,Keokuk,IA,US,52632,0,,Tommy.M.Ayala@mailinator.com,301-983-0041,VISA,,NW181 ,ES,X4704567D,4203563394825925,,11571,630,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,6.370.000,NE175 ,2016-03-16 17:47:25.000,05/08/2016,21,253.08,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,1,0,0,0,0,0,0,0
Tommy Ayala         ,Mr.,2531 Norma Avenue,Keokuk,IA,US,52632,0,,Tommy.M.Ayala@mailinator.com,301-983-0041,VISA,,NW181 ,ES,X4704567D,4383431342557176,,11571,5280,2016-01-01 00:00:00.000,2016-01-01 15:47:56.370,16.270.000,WE418 ,2016-02-02 00:00:00.000,10/02/2016,21,9999999.0,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1
Donald Sheridan     ,Mr.,2543 Crim Lane,Kialla,VIC,AU,3631,0,,Donald.C.Sheridan@pookmail.com,(02) 4032 9671,American Express,,NW181 ,FR,1.51E+14,377132869377676,,11575,4023,2016-01-03 00:00:00.000,2016-01-03 15:47:56.370,17.230.000,SC259 ,2016-02-10 00:00:00.000,20/02/2016,47,46.86,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Donald Sheridan     ,Mr.,2543 Crim Lane,Kialla,VIC,AU,3631,0,,Donald.C.Sheridan@pookmail.com,(02) 4032 9671,American Express,,NW181 ,FR,1.51E+14,346688764567173,,11575,7311,2016-11-17 00:00:00.000,2016-11-17 17:43:54.564,17.870.000,NW316 ,2016-11-30 00:00:00.000,12/12/2016,47,24.66,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Donald Sheridan     ,Mr.,2543 Crim Lane,Kialla,VIC,AU,3631,0,,Donald.C.Sheridan@pookmail.com,(02) 4032 9671,American Express,,NW181 ,FR,1.51E+14,375145213071979,,11575,8962,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,7.850.000,NE109 ,2016-03-16 17:47:25.000,05/08/2016,47,11.38,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Benjamin Denham     ,Mr.,3809 Reeves Street,KILBRIDE,,UK,PA20 8CJ,0,,Benjamin.W.Denham@pookmail.com,079 6323 6638,VISA,,SE403 ,U.S.,704180002,4897218224225066,,11579,6265,2016-05-18 00:00:00.000,2016-05-18 23:58:44.886,13.510.000,SW145 ,2016-06-28 00:00:00.000,10/07/2016,18,218.46,Abandoned,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1
Brian Dunbar        ,Mr.,2112 Havanna Street,KIMBERLEY,,UK,NR18 9DS,0,,Brian.M.Dunbar@dodgeit.com,079 5356 3843,JCB,,WE421 ,UK,KH443063B,3528445721752511,,11583,575,2016-04-14 00:00:00.000,2016-04-14 07:32:45.116,7.120.000,NE301 ,2016-07-23 00:00:00.000,12/08/2016,42,23.81,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Brian Dunbar        ,Mr.,2112 Havanna Street,KIMBERLEY,,UK,NR18 9DS,0,,Brian.M.Dunbar@dodgeit.com,079 5356 3843,JCB,,WE421 ,UK,KH443063B,3528006995352451,,11583,4311,2016-04-14 00:00:00.000,2016-04-14 07:32:45.116,5.660.000,NE301 ,2016-07-23 00:00:00.000,12/08/2016,42,7.28,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Brian Dunbar        ,Mr.,2112 Havanna Street,KIMBERLEY,,UK,NR18 9DS,0,,Brian.M.Dunbar@dodgeit.com,079 5356 3843,JCB,,WE421 ,UK,KH443063B,3528582212655108,,11583,7750,2016-01-03 00:00:00.000,2016-01-03 15:47:56.370,68.570.000,SC259 ,2016-02-10 00:00:00.000,20/02/2016,42,12.38,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Brian Dunbar        ,Mr.,2112 Havanna Street,KIMBERLEY,,UK,NR18 9DS,0,,Brian.M.Dunbar@dodgeit.com,079 5356 3843,JCB,,WE421 ,UK,KH443063B,3528453366478673,,11583,8507,2016-02-09 00:00:00.000,2016-02-09 18:50:44.886,16.270.000,RP253 ,2016-02-28 00:00:00.000,10/03/2016,42,50.27,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Allen Smith         ,Mr.,1084 Oakmound Road,Kings Creek,QLD,AU,4361,0,,Allen.R.Smith@pookmail.com,(02) 6189 4899,Discover,,NC298 ,ES,3922159S,6011057799258094,,11587,1294,2016-02-06 00:00:00.000,2016-02-06 13:07:36.370,11.850.000,NW379 ,2016-02-20 00:00:00.000,01/03/2016,44,45.72,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Allen Smith         ,Mr.,1084 Oakmound Road,Kings Creek,QLD,AU,4361,0,,Allen.R.Smith@pookmail.com,(02) 6189 4899,Discover,,NC298 ,ES,3922159S,6011709779043926,,11587,6416,2016-05-11 00:00:00.000,2016-05-11 05:11:26.258,33.990.000,RP385 ,2016-06-25 00:00:00.000,20/06/2016,44,10.59,Complete,Phone,Occasional,LowValue,Gen_X,0,1,0,0,0,0,0,0,1,0
Margaret Davidson   ,Mrs.,3494 Red Maple Drive,Kitchener,ON,CA,N2L 3V2,0,,Margaret.J.Davidson@dodgeit.com,519-287-9097,Discover,,WE349 ,U.S.,254990001,"6,01183E+15",,11591,7564,2016-09-16 00:00:00.000,2016-09-16 09:11:26.258,3.880.000,NE370 ,2016-09-30 00:00:00.000,09/10/2016,72,57.31,In-Progress,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,1,0,0,0,0,0,0,0
Margaret Davidson   ,Mrs.,3494 Red Maple Drive,Kitchener,ON,CA,N2L 3V2,0,,Margaret.J.Davidson@dodgeit.com,519-287-9097,Discover,,WE349 ,U.S.,254990001,6011713890050711,,11591,8106,2016-01-24 00:00:00.000,2016-01-24 23:13:54.564,12.850.000,SE400 ,2016-02-26 00:00:00.000,07/03/2016,72,9999999.0,In-Progress,Desktop,Frequent,HighValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,1
Ethel Markham       ,Mrs.,979 Bolman Court,Knoxville,TN,US,37917,0,,Ethel.S.Markham@spambob.com,559-309-4270,American Express,,SE337 ,IT,GWNOEA76L17L428K,373761209899289,,11595,422,2016-01-23 00:00:00.000,2016-01-23 18:23:54.564,17.230.000,NC295 ,2016-02-16 00:00:00.000,27/02/2016,79,163.39,In-Progress,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Ethel Markham       ,Mrs.,979 Bolman Court,Knoxville,TN,US,37917,0,,Ethel.S.Markham@spambob.com,559-309-4270,American Express,,SE337 ,IT,GWNOEA76L17L428K,341671342984958,,11595,2366,2016-04-10 00:00:00.000,2016-04-10 18:36:44.886,19.050.000,NW310 ,2016-04-29 00:00:00.000,10/05/2016,79,278.48,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Ethel Markham       ,Mrs.,979 Bolman Court,Knoxville,TN,US,37917,0,,Ethel.S.Markham@spambob.com,559-309-4270,American Express,,SE337 ,IT,GWNOEA76L17L428K,378729577442138,,11595,2845,2016-10-07 00:00:00.000,2016-10-07 21:33:59.456,12.850.000,SE265 ,2016-11-20 00:00:00.000,25/11/2016,79,269.99,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Ethel Markham       ,Mrs.,979 Bolman Court,Knoxville,TN,US,37917,0,,Ethel.S.Markham@spambob.com,559-309-4270,American Express,,SE337 ,IT,GWNOEA76L17L428K,379438135411490,,11595,6851,2016-05-12 00:00:00.000,2016-05-12 20:07:36.370,19.250.000,NC424 ,2016-06-20 00:00:00.000,01/07/2016,79,179.51,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Hope Haas           ,Mrs.,56 Arbor Court,La Carlota,,ES,14100,0,,Hope.J.Haas@pookmail.com,91-345-2158,American Express,,NC163 ,IT,LUUPHN08L44H230X,341756278396641,,11607,1932,2016-02-17 00:00:00.000,2016-02-17 05:25:36.564,48.520.000,NE307 ,2016-03-10 00:00:00.000,20/04/2016,47,6.85,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Hope Haas           ,Mrs.,56 Arbor Court,La Carlota,,ES,14100,0,,Hope.J.Haas@pookmail.com,91-345-2158,American Express,,NC163 ,IT,LUUPHN08L44H230X,376160037107479,,11607,2628,2016-10-20 00:00:00.000,2016-10-20 20:07:39.380,50.000.000,WE286 ,2016-11-20 00:00:00.000,30/11/2016,47,29.86,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Hope Haas           ,Mrs.,56 Arbor Court,La Carlota,,ES,14100,0,,Hope.J.Haas@pookmail.com,91-345-2158,American Express,,NC163 ,IT,LUUPHN08L44H230X,349200065383571,,11607,7736,2016-05-13 00:00:00.000,2016-05-13 16:58:44.886,23.890.000,NW313 ,2016-05-28 00:00:00.000,30/05/2016,47,49.45,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Miranda Varnum      ,Mrs.,928 Dola Mine Road,La Plaine-saint-denis,,FR,93210,0,,Miranda.M.Varnum@pookmail.com,02.38.80.64.11,Discover,,SC262 ,IT,KLXOUO65H43F146Y,6011317175063967,,11615,7340,2016-04-02 00:00:00.000,2016-04-02 23:32:45.116,3.880.000,RP190 ,2016-05-21 00:00:00.000,15/06/2016,NA,223.92,Complete,Phone,Frequent,HighValue,Gen_Z,1,1,0,0,0,0,0,0,1,1
Roger Thomas        ,Mr.,2508 Deer Haven Drive,Lafayette,IN,US,47906,0,,Roger.M.Thomas@mailinator.com,970-459-9548,American Express,,NC364 ,UK,KA267397A,343455407647518,,11623,5360,2016-05-11 00:00:00.000,2016-05-11 21:27:55.556,29.790.000,SW217 ,2016-05-30 00:00:00.000,10/06/2016,42,45.4,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,1,0,0,0
Roger Thomas        ,Mr.,2508 Deer Haven Drive,Lafayette,IN,US,47906,0,,Roger.M.Thomas@mailinator.com,970-459-9548,American Express,,NC364 ,UK,KA267397A,376926789580047,,11623,6820,2016-10-22 00:00:00.000,2016-10-22 17:33:26.257,68.570.000,NC229 ,2016-11-08 00:00:00.000,20/11/2016,42,25.19,Abandoned,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Patricia Felton     ,Mrs.,912 Elsie Drive,Lagosanto,FE,IT,44023,0,,Patricia.G.Felton@spambob.com,0320 9729584,Diners Club,,SW145 ,IT,SYUKYI39P29I828C,36914766452643,,11627,1581,2016-09-10 00:00:00.000,2016-09-10 20:27:55.556,14.280.000,SE271 ,2016-09-30 00:00:00.000,10/09/2016,32,23.22,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Patricia Felton     ,Mrs.,912 Elsie Drive,Lagosanto,FE,IT,44023,0,,Patricia.G.Felton@spambob.com,0320 9729584,Diners Club,,SW145 ,IT,SYUKYI39P29I828C,36355660912235,,11627,2782,2016-11-08 00:00:00.000,2016-11-08 21:33:44.806,11.350.000,NW184 ,2016-12-10 00:00:00.000,20/12/2016,32,40.37,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Patricia Felton     ,Mrs.,912 Elsie Drive,Lagosanto,FE,IT,44023,0,,Patricia.G.Felton@spambob.com,0320 9729584,Diners Club,,SW145 ,IT,SYUKYI39P29I828C,36668040614234,,11627,6568,2016-05-30 00:00:00.000,2016-05-30 17:27:39.380,33.990.000,NC427 ,2016-06-20 00:00:00.000,10/07/2016,32,13.1,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,1,0,0,0
Patricia Felton     ,Mrs.,912 Elsie Drive,Lagosanto,FE,IT,44023,0,,Patricia.G.Felton@spambob.com,0320 9729584,Diners Club,,SW145 ,IT,SYUKYI39P29I828C,36708110853013,,11627,6956,2016-01-06 00:00:00.000,2016-01-06 18:23:54.564,11.850.000,NW118 ,2016-01-26 00:00:00.000,07/02/2016,32,7.84,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Joseph Brown        ,Mr.,1585 Haymond Rocks Road,Lake Charles,LA,US,70601,0,,Joseph.T.Brown@pookmail.com,336-868-6762,JCB,,SW277 ,CA,747862829,3528968431281869,,11631,966,2016-02-09 00:00:00.000,2016-02-09 18:50:44.886,13.330.000,RP253 ,2016-02-28 00:00:00.000,10/03/2016,22,50.78,Complete,Desktop,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Joseph Brown        ,Mr.,1585 Haymond Rocks Road,Lake Charles,LA,US,70601,0,,Joseph.T.Brown@pookmail.com,336-868-6762,JCB,,SW277 ,CA,747862829,3528127409362793,,11631,2853,2016-08-10 00:00:00.000,2016-08-10 22:07:24.486,12.850.000,NW382 ,2016-09-08 00:00:00.000,10/08/2016,22,40.01,Complete,Desktop,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Karen Thomas        ,Mrs.,4471 Fidler Drive,Lakes Creek,QLD,AU,4701,0,,Karen.F.Thomas@pookmail.com,(07) 4558 2922,Discover,,SW406 ,U.S.,22868160,"6,0112E+15",,11635,1227,2016-09-23 00:00:00.000,2016-09-23 16:43:54.564,6.380.000,NW187 ,2016-10-10 00:00:00.000,22/10/2016,18,5.8,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Karen Thomas        ,Mrs.,4471 Fidler Drive,Lakes Creek,QLD,AU,4701,0,,Karen.F.Thomas@pookmail.com,(07) 4558 2922,Discover,,SW406 ,U.S.,22868160,6011486206934833,,11635,2238,2016-03-28 00:00:00.000,2016-03-28 02:22:36.564,30.000.000,WE421 ,2016-04-03 00:00:00.000,19/04/2016,18,244.35,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,1,0,0,1
Larry Rodriguez     ,Mr.,3359 Shady Pines Drive,Lanark,ON,CA,K0G 1K0,0,,Larry.A.Rodriguez@dodgeit.com,250-267-7304,Diners Club,,SE400 ,U.S.,162840001,36893844538039,,11639,515,2016-12-25 00:00:00.000,2016-12-25 06:12:46.134,50.000.000,SW280 ,2016-02-23 00:00:00.000,03/03/2016,62,9999999.0,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Larry Rodriguez     ,Mr.,3359 Shady Pines Drive,Lanark,ON,CA,K0G 1K0,0,,Larry.A.Rodriguez@dodgeit.com,250-267-7304,Diners Club,,SE400 ,U.S.,162840001,36257685610226,,11639,2232,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,30.000.000,NE109 ,2016-03-16 17:47:25.000,05/08/2016,62,18.1,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
George Arce         ,Mr.,2636 Sardis Sta,Langi Logan,VIC,AU,3377,0,,George.L.Arce@spambob.com,(08) 9055 7983,VISA,,NE373 ,ES,2411436R,4592827049121033,,11643,832,2016-11-12 00:00:00.000,2016-12-12 03:19:56.145,17.200.000,SE139 ,2016-01-23 00:00:00.000,03/02/2016,62,42.55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,0
George Arce         ,Mr.,2636 Sardis Sta,Langi Logan,VIC,AU,3377,0,,George.L.Arce@spambob.com,(08) 9055 7983,VISA,,NE373 ,ES,2411436R,4855521025372387,,11643,3131,2016-03-04 00:00:00.000,2016-03-04 02:25:36.564,13.330.000,WE415 ,2016-03-20 00:00:00.000,30/03/2016,62,14.19,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
George Arce         ,Mr.,2636 Sardis Sta,Langi Logan,VIC,AU,3377,0,,George.L.Arce@spambob.com,(08) 9055 7983,VISA,,NE373 ,ES,2411436R,4407595587806811,,11643,8124,2016-08-13 00:00:00.000,2016-08-13 20:33:26.257,3.880.000,WE154 ,2016-09-08 00:00:00.000,20/09/2016,62,9.36,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
George Arce         ,Mr.,2636 Sardis Sta,Langi Logan,VIC,AU,3377,0,,George.L.Arce@spambob.com,(08) 9055 7983,VISA,,NE373 ,ES,2411436R,4802776662245825,,11643,9159,2016-01-01 00:00:00.000,2016-01-01 15:47:56.370,13.880.000,WE418 ,2016-02-02 00:00:00.000,10/02/2016,62,47.85,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,,WE352 ,UK,JK508006A,36190650158865,,11647,811,2016-05-12 00:00:00.000,2016-05-12 20:07:36.370,7.020.000,NC424 ,2016-06-20 00:00:00.000,01/07/2016,30,31.37,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,,WE352 ,UK,JK508006A,36995145725494,,11647,1521,2016-04-07 00:00:00.000,2016-04-07 08:47:52.556,21.970.000,WE157 ,2016-04-22 00:00:00.000,25/04/2016,30,50.21,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,,WE352 ,UK,JK508006A,36880229494086,,11647,5120,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,13.510.000,NE175 ,2016-03-16 17:47:25.000,05/08/2016,30,12.56,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,,WE352 ,UK,JK508006A,36799881173707,,11647,7253,2016-09-12 00:00:00.000,2016-09-12 06:11:26.258,13.300.000,SE136 ,2016-09-29 00:00:00.000,09/10/2016,30,39.4,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,,WE352 ,UK,JK508006A,36950803596216,,11647,8683,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,48.520.000,NE175 ,2016-03-16 17:47:25.000,05/08/2016,30,39.33,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Margaret Valenti    ,Mrs.,4199 Wines Lane,Lapio,AV,IT,83030,0,,Margaret.D.Valenti@dodgeit.com,0369 5173657,Diners Club,,NE172 ,FR,2.94E+14,36480581943414,,11651,1259,2016-01-28 00:00:00.000,2016-01-28 13:13:54.564,13.330.000,NE106 ,2016-02-26 00:00:00.000,07/03/2016,65,9999999.0,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Margaret Valenti    ,Mrs.,4199 Wines Lane,Lapio,AV,IT,83030,0,,Margaret.D.Valenti@dodgeit.com,0369 5173657,Diners Club,,NE172 ,FR,2.94E+14,36650587721440,,11651,2370,2016-05-13 00:00:00.000,2016-05-13 16:58:44.886,19.050.000,NW313 ,2016-05-28 00:00:00.000,30/05/2016,65,182.95,In-Progress,Desktop,Occasional,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,1,0
Floyd Wade          ,Mr.,4689 Maryland Avenue,Laredo,,ES,39770,0,,Floyd.S.Wade@trashymail.com,91-102-2429,American Express,,SE139 ,IT,XNYNVR90L62A514F,379705583622697,,11655,967,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,33.990.000,SW211 ,2016-03-16 17:47:25.000,05/08/2016,64,9999999.0,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
David Neuhaus       ,Mr.,820 Arron Smith Drive,Las Vegas,NV,US,89101,0,,David.R.Neuhaus@trashymail.com,925-956-7095,American Express,,NW313 ,FR,1.44E+14,342185421017262,,11659,1935,2016-05-01 00:00:00.000,2016-05-01 16:58:44.886,19.050.000,SW343 ,2016-05-20 00:00:00.000,30/05/2016,54,33.19,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
David Neuhaus       ,Mr.,820 Arron Smith Drive,Las Vegas,NV,US,89101,0,,David.R.Neuhaus@trashymail.com,925-956-7095,American Express,,NW313 ,FR,1.44E+14,370338341252637,,11659,4356,2016-11-13 00:00:00.000,2016-11-13 21:59:36.250,13.700.000,SC199 ,2016-12-19 00:00:00.000,27/12/2016,54,29.61,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
David Neuhaus       ,Mr.,820 Arron Smith Drive,Las Vegas,NV,US,89101,0,,David.R.Neuhaus@trashymail.com,925-956-7095,American Express,,NW313 ,FR,1.44E+14,378156466128084,,11659,5480,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,9.510.000,NC163 ,2016-03-16 17:47:25.000,05/08/2016,54,26.78,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Joseph Doner        ,Mr.,3429 Travis Street,Lattarico,CS,IT,87010,0,,Joseph.C.Doner@pookmail.com,0326 6190322,VISA,,NE370 ,ES,3203416E,4067474441154316,,11663,871,2016-02-06 00:00:00.000,2016-02-06 13:07:36.370,8.150.000,NW379 ,2016-02-20 00:00:00.000,01/03/2016,51,21.28,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,,NW181 ,U.S.,704180001,36234273160716,,11667,3362,2016-11-19 00:00:00.000,2016-11-19 04:34:16.564,68.570.000,WE355 ,2016-12-10 00:00:00.000,20/12/2016,36,26.09,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,,NW181 ,U.S.,704180001,36654120211372,,11667,3848,2016-04-09 00:00:00.000,2016-04-09 19:27:56.370,23.120.000,SE268 ,2016-12-05 00:00:00.000,16/12/2016,36,6.1,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,,NW181 ,U.S.,704180001,36339979354248,,11667,4084,2016-09-10 00:00:00.000,2016-09-10 20:27:55.556,16.830.000,SE271 ,2016-09-30 00:00:00.000,10/09/2016,36,48.29,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,,NW181 ,U.S.,704180001,36892950216737,,11667,5073,2016-05-19 00:00:00.000,2016-05-19 20:47:39.380,10.450.000,SC388 ,2016-06-02 00:00:00.000,15/06/2016,36,34.67,Complete,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,,NW181 ,U.S.,704180001,36155624549820,,11667,8316,2016-05-06 00:00:00.000,2016-05-06 09:11:26.258,6.380.000,NC169 ,2016-06-10 00:00:00.000,20/06/2016,36,15.88,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Luis Davis          ,Mr.,1409 Richards Avenue,Lauro Di Sessa Aurunca,CE,IT,81030,0,,Luis.H.Davis@pookmail.com,0366 6387864,American Express,,NW382 ,U.S.,471490001,370211548234240,,11671,3543,2016-12-25 00:00:00.000,2016-12-25 06:12:46.134,22.500.000,SW280 ,2016-02-23 00:00:00.000,03/03/2016,70,292.95,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Libby Lambert       ,Mrs.,1466 Joes Road,LAXFORD BRIDGE,,UK,IV27 5BH,0,,Libby.R.Lambert@spambob.com,078 0285 9299,Discover,,SW343 ,FR,1.45E+14,6011159921656318,,11675,1418,2016-05-12 00:00:00.000,2016-05-12 20:07:36.370,33.990.000,NC424 ,2016-06-20 00:00:00.000,01/07/2016,29,9999999.0,Abandoned,Phone,Frequent,MediumValue,Gen_Y,1,1,0,0,0,1,0,0,0,0
